coef_lz_1_zscore,coef_lz_1_shuff_zscore,lz_1_zscore-lz_1_shuff_zscore
0.293585629818441,0.08854191552036858,0.20504371429807242
0.2776552576017107,0.04505094151497072,0.23260431608674
0.2534920463249198,-0.01530934890681499,0.2688013952317348
0.20243625244483465,0.03069369383565061,0.17174255860918405
0.2710317304634575,0.0034502873451733532,0.2675814431182842
0.2422722311708702,-0.045511245365340486,0.2877834765362107
0.234947935742776,0.047252864042901535,0.18769507169987448
0.38930665767713896,-0.0709407657591269,0.46024742343626585
0.2307345226084689,-0.030811969839211126,0.26154649244768
0.2633568018678004,0.04566320373929217,0.21769359812850825
0.29752531746625893,-0.05163701894440394,0.34916233641066285
0.24609348321046,-0.10149636915018465,0.34758985236064466
0.2745034817280832,-0.04988331355372876,0.32438679528181197
0.3347853294568179,-0.04525656277411224,0.3800418922309301
0.1826523149909386,-0.07891318819952882,0.2615655031904674
0.3338221916165146,0.08483561725977774,0.24898657435673688
0.14359033855245704,0.01500689382420725,0.12858344472824978
0.285109017014712,-0.15257014954065493,0.43767916655536687
0.2520608985862943,-0.024383267333020896,0.2764441659193152
0.24366265833088144,-0.007726062080609751,0.2513887204114912
0.24705603582199143,0.042155157604837894,0.20490087821715353
0.28760632089403493,-0.10013329334140224,0.3877396142354372
0.17009722856665135,-0.0059275994917515696,0.17602482805840292
0.23807410972520268,-0.01410901050532093,0.2521831202305236
0.2732082014911095,0.011970942274497211,0.26123725921661234
0.274087829961702,0.12972373608910157,0.14436409387260044
0.44490194485840706,-0.11327461002042027,0.5581765548788273
0.3658110023404358,-0.048067337039765415,0.4138783393802012
0.2394794452960767,0.06841634814299474,0.17106309715308196
0.2778288025503795,-0.07560759909117863,0.35343640164155815
0.3202488172855288,0.016425435767176096,0.3038233815183527
0.22636472837912122,-0.08553707571342706,0.3119018040925483
0.310983601578355,-0.04155341355230786,0.3525370151306628
0.21447926553624572,-0.027036811395619482,0.2415160769318652
0.21886370825078932,0.014687635216854584,0.20417607303393473
0.20627519936535413,-0.009083763855371926,0.21535896322072606
0.31845892742900467,0.008527564515933245,0.30993136291307144
0.2235132330751727,-0.1131481828758607,0.3366614159510334
0.273385691499397,0.10644052957422576,0.16694516192517125
0.22393607608117846,0.09748062562774679,0.12645545045343168
0.2531735527181775,-0.029243424509148856,0.28241697722732634
0.33708088025410204,-0.01303377231633463,0.35011465257043667
0.3214795860221214,-0.0738309638451554,0.3953105498672768
0.40719374137815706,-0.03011605068009989,0.43730979205825693
0.20855701596924955,-0.04748927710456382,0.2560462930738134
0.2818178315874981,-0.03409455676354946,0.31591238835104757
0.3705479621547768,-0.10527158094364546,0.4758195430984223
0.35554080412903993,0.019239124597921074,0.33630167953111884
0.28351894958973917,-0.005753124148993962,0.28927207373873315
0.24690991004402008,0.014884470606080826,0.23202543943793924
0.22633004434306,0.06420384078369591,0.16212620355936408
0.3129720312847594,-0.008525733206680836,0.32149776449144024
0.3607252689315684,-0.04181243959748768,0.4025377085290561
0.32243310020204724,0.053076502268879215,0.269356597933168
0.2625672311636652,0.03775860767248369,0.22480862349118153
0.2697161005160499,-0.07597838215124471,0.3456944826672946
0.21794457734061848,0.0038916808211225777,0.2140528965194959
0.22505981667285507,0.008295080516932745,0.21676473615592232
0.3193090287404069,-0.015414775820398576,0.33472380456080547
0.22446837113233323,-0.00378264539497556,0.22825101652730878
0.3621816066035532,-0.09205736450905953,0.45423897111261274
0.2678266888336704,0.019856731177813364,0.24796995765585703
0.286336963190603,-0.026901920706008303,0.31323888389661125
0.3255924677576428,-0.008888232004971991,0.33448069976261474
0.26735822701888684,0.061022181419901005,0.20633604559898583
0.2754120790642028,0.010308678102776737,0.26510340096142604
0.299066722711768,-0.09659130614238148,0.39565802885414947
0.35752488707148855,-0.026327118616670444,0.38385200568815897
0.2542637504215095,-0.05583851972179147,0.310102270143301
0.31936961727348384,-0.038896186874089765,0.3582658041475736
0.24591912897455143,0.035735601969749405,0.21018352700480203
0.2385496507723322,-0.05553915797151567,0.29408880874384785
0.31983845512725084,0.066338755233032,0.25349969989421883
0.105614420531177,-0.06670964963058336,0.17232407016176038
0.18629733389015096,0.027029341401971142,0.15926799248817983
0.32712284011463144,-0.020362447666990607,0.347485287781622
0.24513889256096144,-0.08743234946371077,0.3325712420246722
0.24053935384384076,0.07914051945906986,0.1613988343847709
0.21072057163526192,0.07891753885641603,0.1318030327788459
0.24684951673042482,-0.07766168227683565,0.32451119900726044
0.2417035834783022,-0.1031894925019455,0.3448930759802477
0.21025283334011657,-0.04688740419917694,0.2571402375392935
0.2588294822868934,0.024221289897464564,0.23460819238942884
0.21784088669993978,-0.0734294397713687,0.29127032647130846
0.17498425745805282,-0.01111088823602399,0.1860951456940768
0.23686546012150847,-0.006696737320544513,0.24356219744205299
0.2500225495604559,0.017117244389947887,0.232905305170508
0.22687248055855103,0.032215082530432364,0.19465739802811866
0.2399194137602867,0.04389634770073463,0.19602306605955205
0.2787466933206422,-0.019847087091490224,0.29859378041213247
0.2415289679640453,0.007175360710480473,0.23435360725356483
0.1631401212229485,-0.051795194410744524,0.214935315633693
0.2624475184148275,0.09580176011254105,0.16664575830228645
0.30379025812874316,-0.014490723784694159,0.31828098191343734
0.255589194181484,0.03211481513212016,0.22347437904936385
0.25703711311002453,0.04108118467190774,0.21595592843811678
0.2991089331252655,0.08321539297571746,0.21589354014954804
0.18077620589880497,-0.008428268575852776,0.18920447447465774
0.2699150610871652,-0.026763776073747116,0.2966788371609123
0.2640494698537122,0.11398975731409643,0.15005971253961575
0.2657020917848278,0.0344493240729296,0.23125276771189818
0.3742083722291137,-0.05484005106319968,0.42904842329231335
0.1808970781851662,-0.031548824130661984,0.2124459023158282
0.2731233567839355,0.03150080757566452,0.24162254920827098
0.24243746970490873,0.01506290568408768,0.22737456402082104
0.25293032542370153,0.059350433258967064,0.19357989216473448
0.1373211218878088,-0.0003323800019614458,0.13765350188977024
0.2558459103722298,-0.046637054200347264,0.30248296457257706
0.2854074793576216,0.021927343969532373,0.26348013538808923
0.31553640529860494,0.04631043862151713,0.2692259666770878
0.289159615008755,-0.04027347933673934,0.32943309434549434
0.14717840626628767,-0.05481085690030099,0.20198926316658866
0.22597422082314284,-0.07701741320066277,0.3029916340238056
0.2381351611317346,0.07210842274295924,0.16602673838877535
0.16903787465454675,-0.001541232248030395,0.17057910690257716
0.23483035046756176,-0.026235027688199228,0.261065378155761
0.26584226098502467,-0.07290542399336158,0.33874768497838625
0.18429805381552328,0.013159832963410589,0.1711382208521127
0.2683919564669564,-0.050344077672498835,0.3187360341394552
0.2619881085752471,0.07383002140692312,0.188158087168324
0.23075074267816342,-0.018086440750913035,0.24883718342907646
0.27592802126744687,-0.040016271541125845,0.3159442928085727
0.3438534027684548,0.041213550748366516,0.30263985202008825
0.2505518538720203,-0.035857668088118376,0.28640952196013864
0.2641254481138358,0.14759009289846242,0.11653535521537339
0.3172365465878292,-0.02901840087431421,0.3462549474621434
0.26787300316502244,-0.09257346429485214,0.3604464674598746
0.22935732491484537,-0.04103933548032577,0.27039666039517113
0.2115174421493734,0.007451004856012791,0.2040664372933606
0.34025931915068824,0.04999470094692545,0.2902646182037628
0.22120400785643313,0.05691270061133917,0.16429130724509394
0.23524725298226146,0.030401130464789084,0.20484612251747236
0.16347297357023272,0.07618239696452969,0.08729057660570302
0.2225717408024822,0.04821764613877268,0.17435409466370955
0.3267309531615042,-0.04084492521670101,0.3675758783782052
0.22102060365095727,0.02452264597771261,0.19649795767324466
0.253969312545209,0.056177156006496885,0.1977921565387121
0.3218203768067649,0.024003812013275214,0.29781656479348967
0.23637474045382825,-0.1221621368575083,0.35853687731133654
0.253583340523414,0.036201550029410494,0.21738179049400352
0.26163473297435613,0.07943637748941683,0.1821983554849393
0.1952693849016816,-0.0030732434201134373,0.19834262832179506
0.1473383888278604,0.07198274381799774,0.07535564500986267
0.22993471680173672,0.025238190853038526,0.2046965259486982
0.21941936416659577,0.1162733795385761,0.10314598462801967
