coef_lz_mean_zscore,coef_lz_mean_shuff_zscore,lz_mean_zscore-lz_mean_shuff_zscore
-0.06222955407997828,-0.023531440656120735,-0.038698113423857546
-0.10840844650998163,-0.015187392557721413,-0.09322105395226021
-0.06312012432351635,0.04774378329916247,-0.11086390762267882
-0.010278105646115069,0.004555286451726852,-0.01483339209784192
-0.06179785293644525,0.015896069752368458,-0.0776939226888137
-0.05355127909663537,0.025828157642654094,-0.07937943673928946
-0.05135863032301953,-0.026494129643589714,-0.024864500679429816
-0.05380279322846927,0.029433980410772508,-0.08323677363924178
-0.07886649513105753,-0.06565191563137297,-0.013214579499684562
-0.07593045709393438,0.04598686310181531,-0.12191732019574969
-0.10995651539612178,0.003848307205866317,-0.1138048226019881
-0.07648438631915211,-0.028331428547991783,-0.048152957771160326
-0.05673831537869785,0.06096549390107729,-0.11770380927977514
-0.07416481133335433,0.006923589522661596,-0.08108840085601593
-0.08301738622525859,0.03011831470516334,-0.11313570093042193
-0.054631780587377846,-0.04721229745652357,-0.007419483130854276
-0.10589498540764063,-0.012948919023219338,-0.0929460663844213
-0.09456456837576338,-0.01795570030214855,-0.07660886807361483
-0.10994225395309871,0.0441203927939586,-0.15406264674705733
-0.09374865346621215,0.03220027820914722,-0.12594893167535937
-0.07735368859433335,-0.021172864591921255,-0.056180824002412096
-0.08052767486473793,0.05063136192856963,-0.13115903679330757
-0.12083859817192741,0.003112569271786702,-0.12395116744371411
-0.10418813737086968,-0.002144770919812766,-0.10204336645105691
-0.09237975491423227,-0.03959901825321308,-0.052780736661019186
-0.043700580871452656,0.05926450606290043,-0.10296508693435308
-0.02823089906229236,0.009393622726977227,-0.03762452178926959
-0.04027345766720601,-0.0385097444207989,-0.00176371324640711
-0.09639558637092718,-0.03775685609321344,-0.05863873027771374
-0.05315635957649812,-0.0582217200593526,0.0050653604828544765
-0.04638487162623023,-0.05760130743835732,0.011216435812127092
-0.04898242336444659,0.0033245024649268206,-0.05230692582937341
-0.03226725425027999,-0.023026271630206947,-0.009240982620073047
-0.07341783524475742,0.060420440053060145,-0.13383827529781755
-0.06142516752830643,0.006219604476184499,-0.06764477200449093
-0.12558606480856144,0.024967524906418764,-0.1505535897149802
-0.044572234809969795,0.010342228082733504,-0.0549144628927033
-0.011772717793774567,-0.01933448955082999,0.007561771757055422
-0.08989946909873694,-0.06419048984740026,-0.02570897925133668
-0.12268313575666599,0.029931468064702503,-0.1526146038213685
-0.07067076887053678,-0.02485447263435015,-0.045816296236186625
-0.0455134469321713,-0.046437773631133224,0.0009243266989619262
-0.04409511353204794,0.04125477206554751,-0.08534988559759545
-0.07172721859740103,-0.026497003883133634,-0.04523021471426739
-0.08950665255260744,-0.018262957905075445,-0.071243694647532
-0.05683707563538393,-0.010460130639271833,-0.04637694499611209
-0.054251044638530664,-0.02737364675998595,-0.026877397878544713
-0.026632103487910813,-0.01202587346857769,-0.014606230019333123
-0.07256050063111483,-0.05453609690093492,-0.018024403730179904
-0.06622687979127573,0.006054075600225638,-0.07228095539150137
-0.13758943993207218,-0.05537330429833893,-0.08221613563373326
-0.06320327972066916,0.04109921638964666,-0.10430249611031583
-0.02943073051867921,-0.055094127057827104,0.025663396539147895
-0.07707925837768315,-0.06350510653114169,-0.013574151846541455
-0.08636488949149458,0.05025872665501797,-0.13662361614651256
-0.05568000059347623,0.031801461709238026,-0.08748146230271425
-0.07987714898860254,-0.012187162034545267,-0.06768998695405727
-0.04758963124091651,0.008278898586679854,-0.05586852982759637
-0.0564362800168769,-0.002600769015814607,-0.05383551100106229
-0.10194136330029713,0.001449328181347427,-0.10339069148164455
-0.05522231410079155,-0.010147234296654158,-0.04507507980413739
-0.06154805283467023,0.03167182457115769,-0.09321987740582792
-0.03920370265513477,-0.032789414831236825,-0.0064142878238979475
-0.06291890811226769,0.009634023306872864,-0.07255293141914056
-0.06459154925890014,-0.022701108684077077,-0.04189044057482306
-0.08460886815440571,0.02190585428204405,-0.10651472243644977
-0.02812092416609449,-0.03454654381260952,0.0064256196465150295
-0.06181627307496209,-0.050558839635699696,-0.011257433439262395
-0.029522353078541806,-0.029989778537327552,0.000467425458785746
-0.035584388867993415,0.01904785599053193,-0.054632244858525345
-0.052099036084116035,0.02169844914046285,-0.07379748522457888
-0.05701141153517606,-0.02419840593365556,-0.032813005601520506
-0.0712706472276147,0.03419814148068537,-0.10546878870830007
-0.10255150276726693,0.012668978291538372,-0.11522048105880531
