coef_lz_mean_zscore,coef_lz_mean_shuff_zscore,lz_mean_zscore-lz_mean_shuff_zscore
0.2746979799487644,-0.0035759815497825,0.2782739614985469
0.2601656837039677,-0.025554337898733032,0.2857200216027007
0.23599920916061307,-0.018949028913828287,0.25494823807444134
0.17803018466489068,0.07022065919197362,0.10780952547291706
0.255585937030926,0.02282628850848077,0.23275964852244524
0.2207030667769085,0.08756671430920158,0.13313635246770694
0.21598523742496648,0.03510785456710852,0.18087738285785795
0.3672715123277872,-0.010351476487046256,0.37762298881483347
0.2126255296247893,-0.08503831757490084,0.29766384719969013
0.24523445285712916,-0.05769236719179828,0.30292682004892746
0.2810752960693184,-0.012101914367145,0.2931772104364634
0.22083129412079058,-0.06776195509704026,0.28859324921783086
0.2502320304512982,0.02666590755344852,0.2235661228978497
0.30789210642880843,-0.029595572821321553,0.33748767925013
0.16019778217648456,0.09527899630992269,0.06491878586656187
0.31030225472596024,-0.00017925568355469927,0.31048151040951494
0.12156827422305073,0.05502417807134396,0.06654409615170678
0.25721861500485815,-0.04454569534649916,0.3017643103513573
0.22588988961996426,-0.03322165539028127,0.2591115450102455
0.21647091195803184,-0.008876578616541984,0.22534749057457382
0.21821095595780043,-0.003255935361328559,0.221466891319129
0.26812843303386896,-0.002442455284246779,0.27057088831811577
0.14630428446522056,0.05356289101550563,0.09274139344971494
0.21907320446695072,0.0014419038960699166,0.21763130057088081
0.24692981597158442,0.07091287963405585,0.17601693633752857
0.2503786122572247,-0.03341611858179251,0.2837947308390172
0.4095576519658978,-0.06444703734288945,0.47400468930878725
0.3459735474265576,-0.05364358180130093,0.3996171292278585
0.21279897069284462,0.0029217844490174298,0.2098771862438272
0.2499421874328735,-0.07447699210031358,0.3244191795331871
0.30973127459324257,-0.11929290846940994,0.4290241830626525
0.2070283753718344,0.014727787876297237,0.19230058749553716
0.2889557258867107,-0.020849412501189095,0.3098051383878998
0.18862369692973108,0.05590951396508382,0.13271418296464726
0.20479081632934565,-0.03159550981915815,0.2363863261485038
0.17570637420735621,0.023842001173270563,0.15186437303408565
0.294908708466835,-0.022871458466508614,0.3177801669333436
0.19956729677510773,-0.01876427652772841,0.21833157330283615
0.2520796941961937,-0.04896165201302426,0.30104134620921796
0.2014893040843809,0.039480559018900296,0.1620087450654806
0.2321979241547876,0.014672909751848347,0.21752501440293925
0.31419208618206884,0.018004753823070915,0.2961873323589979
0.3018204361089104,0.0876724083622732,0.21414802774663722
0.37228556293974935,-0.025350847264335515,0.39763641020408486
0.1849286005653326,0.0013126685145560615,0.18361593205077656
0.26047191678010384,0.019153237280621318,0.24131867949948252
0.35422225548381414,0.003234397181840424,0.3509878583019737
0.3353116314963309,-0.06534476150193158,0.4006563929982625
0.2650919031694464,0.019469363976126357,0.24562253919332006
0.22507044449687794,-0.06339472330891624,0.2884651678057942
0.20435514944411357,0.02071884649001859,0.18363630295409497
0.2824122509017828,0.04794120971739104,0.23447104118439174
0.34121938361480025,-0.05785503507546806,0.39907441869026833
0.30189885030612745,-0.057434212141495244,0.3593330624476227
0.23781943987185244,0.012681858225484519,0.22513758164636793
0.2409467934022251,-0.03902953596406428,0.27997632936628936
0.19423851791124278,-0.07786741945106984,0.2721059373623126
0.20511172923296306,-0.055149879359164246,0.2602616085921273
0.29720188686662463,-0.03073833086222247,0.3279402177288471
0.2003895460526939,0.04746021752914293,0.15292932852355098
0.3346585612526616,0.02670773061350555,0.307950830639156
0.24909956886310403,0.056632998881149144,0.19246656998195488
0.26402246272216034,0.05136125628166321,0.21266120644049713
0.3079563008776274,0.06625386048804198,0.24170244038958538
0.24837784787472744,0.021476870809357836,0.2269009770653696
0.25356809622444754,0.0629156597032819,0.19065243652116565
0.28274295944640354,-0.05082939922456209,0.33357235867096563
0.33903377621528497,-0.1543359067133894,0.49336968292867434
0.23272680248600763,-0.024227563330021972,0.2569543658160296
0.29882343396573824,0.002230281783832476,0.29659315218190574
0.22367589188251447,0.07224000467148883,0.15143588721102563
0.2180148169870383,0.027253455386890932,0.1907613616001474
0.29690589079948154,0.16302834252457646,0.13387754827490508
0.08466794872168514,-0.03420036179018333,0.11886831051186847
0.16911523536179468,-0.04777902416618192,0.21689425952797659
0.3000469064693516,0.07703137548823986,0.22301553098111176
0.22126366059932756,0.11857952426459645,0.10268413633473111
0.21631734326165278,0.030804623773778912,0.18551271948787387
0.19357351140400678,0.09543491750916101,0.09813859389484576
0.2212206753763159,-0.04905086867737374,0.27027154405368964
