coef_lz_0_zscore,coef_lz_0_shuff_zscore,lz_0_zscore-lz_0_shuff_zscore
-0.05418441346253005,-0.018319760829599692,-0.03586465263293036
-0.10098336829262641,0.025687188938469756,-0.12667055723109616
-0.05900904943850277,-0.025801359489848234,-0.033207689948654535
0.0008220531943599452,-0.03905616694270119,0.03987822013706114
-0.05635221376674709,0.0593555709121656,-0.11570778467891268
-0.046055840772987355,0.01829885886314568,-0.06435469963613304
-0.04204184712479416,0.025366544070415005,-0.06740839119520917
-0.0491642899824572,0.04327371775830192,-0.09243800774075911
-0.07155908324229335,-0.03135867172792672,-0.04020041151436663
-0.07091690678510856,-0.006952106974270928,-0.06396479981083764
-0.10575903464477723,-0.035461306383218184,-0.07029772826155906
-0.06746862775476946,-0.02170415288055672,-0.04576447487421274
-0.047143400172448356,-0.05309497062998126,0.005951570457532904
-0.06616273847656978,0.08370479156925019,-0.14986753004581999
-0.07690401896533333,-0.04414196871727918,-0.032762050248054154
-0.04669263764078636,-0.02901897996290669,-0.017673657677879668
-0.09679779247813529,0.002912290342154792,-0.09971008282029008
-0.08753469252730602,0.02035259019198257,-0.10788728271928859
-0.10063155873146755,-0.05865435421117857,-0.041977204520288976
-0.08647422062083403,0.028961411114090677,-0.1154356317349247
-0.07251295184218452,-0.05752589249867032,-0.0149870593435142
-0.07399701001351505,-0.03172085153242775,-0.0422761584810873
-0.11516857309522424,0.011592208188608927,-0.12676078128383317
-0.0950247601552699,-0.0311631650775522,-0.06386159507771769
-0.08090471712467023,0.048675029242265876,-0.12957974636693612
-0.034846734294246666,-0.03323021231440389,-0.001616521979842779
-0.020064024941731356,0.0035157281181911913,-0.023579753059922548
-0.0299980281253581,0.05160443739410026,-0.08160246551945836
-0.09119532501778557,0.007645700271748416,-0.09884102528953399
-0.04525511018049346,-0.0015495405538401385,-0.043705569626653326
-0.034051653756977746,0.03539371302340825,-0.06944536678038599
-0.04221677038650502,0.017592852623432086,-0.05980962300993711
-0.026652815144177465,0.010803759091906045,-0.037456574236083506
-0.06352696394892936,0.006068360170189852,-0.06959532411911921
-0.05206410573918036,-0.07126340734935896,0.019199301610178597
-0.12207935760728261,-0.004989755704663463,-0.11708960190261915
-0.03516042306282381,0.042828298865059115,-0.07798872192788292
-0.00351833387529805,0.04993285937036089,-0.05345119324565894
-0.08845513859719616,0.013617660626664757,-0.10207279922386091
-0.11341747377695902,0.02042961603836576,-0.13384708981532478
-0.06385668180460044,-0.004082768757758043,-0.059773913046842396
-0.03618828153245819,-0.008442352182789544,-0.027745929349668647
-0.03694380378298752,-0.041409737658400864,0.004465933875413344
-0.06569652948469372,-0.041287048473619824,-0.024409481011073896
-0.07969500018842653,0.013869291372377412,-0.09356429156080394
-0.04727191038378248,-0.04562979266538083,-0.0016421177184016492
-0.048005657650889454,-0.009113358872896351,-0.038892298777993106
-0.019026358515844444,-0.06588721488265872,0.04686085636681428
-0.06473267254921716,0.02633028019930047,-0.09106295274851764
-0.06005907448683715,-0.02294498144544403,-0.037114093041393126
-0.13278272605467634,0.0262452400494778,-0.15902796610415415
-0.061311575360128864,1.7747022631999083e-05,-0.06132932238276086
-0.019988961368974226,0.0679559491626173,-0.08794491053159152
-0.07008553981398354,-0.030022962207959795,-0.04006257760602374
-0.08121638671425066,0.0350849041468363,-0.11630129086108695
-0.051649120029819355,0.03819076591140424,-0.0898398859412236
-0.07478959067106064,-0.028887462694960214,-0.045902127976100424
-0.040965340039955986,-0.027682123944698784,-0.013283216095257202
-0.046443779205697026,-0.017877909565635147,-0.02856586964006188
-0.09960110991187891,0.0273354321000711,-0.12693654201195
-0.0483280953823768,0.04486538215475284,-0.09319347753712964
-0.055031370825774424,0.008366530155398566,-0.06339790098117298
-0.031044902275239785,-0.0316365107087564,0.0005916084335166154
-0.053420198337965755,-0.06382071236990694,0.010400514031941185
-0.05447427748534817,0.011720568997315868,-0.06619484648266404
-0.07453219409227979,0.0015571506627326019,-0.07608934475501239
-0.02116583840715549,0.03833213428272992,-0.05949797268988541
-0.05038799908817732,0.023505720207596194,-0.07389371929577351
-0.02464346818588193,0.014210956556197184,-0.03885442474207911
-0.02825264695848389,0.04898744275941491,-0.07724008971789881
-0.041391794144841745,0.02724828048395705,-0.0686400746287988
-0.048469401802919816,0.00409510468107923,-0.052564506483999046
-0.06342924074557967,-0.03789224329192459,-0.025536997453655078
-0.09719719793128734,0.08023079753208863,-0.17742799546337595
-0.1140483232922097,0.03469494713201009,-0.14874327042421978
-0.07747185678970016,0.004693158788188316,-0.08216501557788847
-0.06535087106503998,-0.022744322373577156,-0.042606548691462826
-0.028300285850868533,0.006938689728679878,-0.035238975579548415
-0.08417646958353986,0.002443880841333293,-0.08662035042487315
-0.17105447437810206,0.03878611692657049,-0.20984059130467256
-0.04023168772249354,-0.02627258705186824,-0.0139591006706253
-0.09857566468050837,-0.0018132690256693995,-0.09676239565483896
-0.026250363522890462,0.0210173082075358,-0.04726767173042626
-0.09287553634028328,0.015501053870936886,-0.10837659021122018
-0.07971581325375653,-0.014248479126070452,-0.06546733412768607
-0.0481121447776955,-0.00012188006484173898,-0.04799026471285376
-0.07080534795870455,0.033086415420972466,-0.10389176337967701
-0.09238060894558127,-0.018536115836693078,-0.07384449310888819
-0.0721060327097464,-0.006084360349805194,-0.0660216723599412
-0.059924519973854326,0.001878370618715855,-0.06180289059257018
-0.08618078264116305,-0.03364428431597797,-0.05253649832518508
-0.057515037181708376,0.03710269622087094,-0.09461773340257931
-0.08522373442007473,0.05308635291504843,-0.13831008733512318
-0.057655225180770125,-0.002018339663411669,-0.05563688551735846
-0.06872463312697924,-0.005531603272698124,-0.06319302985428112
-0.04674691526155407,0.010583057869973513,-0.05732997313152759
-0.027462641471100335,-0.022965187636986666,-0.004497453834113669
-0.08621836226514931,0.07572129580528192,-0.16193965807043123
-0.05183268648521601,0.022366797651120072,-0.07419948413633608
-0.05430618955801865,0.054314610071069254,-0.10862079962908791
-0.08677167490937772,0.03387138875052895,-0.12064306365990667
-0.025256466600094184,-0.018271127197509604,-0.00698533940258458
-0.13170071389684154,0.03859637911411543,-0.17029709301095697
-0.06407569076272263,0.009910046449741621,-0.07398573721246425
