coef_lz_zscore,coef_lz_shuff_zscore,lz_zscore-lz_shuff_zscore
0.17524989794576204,-0.12625363527791247,0.3015035332236745
0.13534940225006004,-0.031945301543060606,0.16729470379312064
0.19253078998664847,0.011591661183068537,0.18093912880357993
0.22175165004313088,0.028214464753280433,0.19353718528985045
0.16848522046686387,-0.03226741220742053,0.2007526326742844
0.12037784191938838,-0.028322538196126994,0.14870038011551537
0.218719507446222,0.029500480468993732,0.18921902697722828
0.14913528803203202,0.0011985205259671923,0.14793676750606483
0.22185009551450552,-0.04680880174614926,0.2686588972606548
0.22361767782726719,0.041147329342706096,0.1824703484845611
0.19039185288035218,-0.010840386331609629,0.20123223921196182
0.2644713162512692,0.0979332578250644,0.16653805842620478
0.16404516231419541,0.08863118089830709,0.07541398141588833
0.266612093778453,0.029862818973976163,0.23674927480447686
0.18116581752987948,-0.022766958902038628,0.2039327764319181
0.1846395303359591,0.0697175596253281,0.114921970710631
0.22565478497030622,0.0059264629738371485,0.21972832199646908
0.1835008274591579,0.03047017152175792,0.1530306559374
0.21904549141171753,-0.03465114524377225,0.2536966366554898
0.17339222752289526,-0.08524548553377441,0.25863771305666966
0.1824961622909977,-0.05222382860548212,0.23471999089647982
0.2376785459253451,-0.07020534378840884,0.3078838897137539
0.2282332298625774,0.035733515509520135,0.19249971435305727
0.19017448112991628,0.0038433065144868753,0.1863311746154294
0.1688135046527903,-0.02521960534285574,0.19403310999564605
0.2580890559255938,0.03614764877718439,0.22194140714840938
0.19049745200756435,-0.010395897746292416,0.20089334975385675
0.2094965703025389,-0.09484302929851189,0.3043395996010508
0.1558817603663921,-0.02433244498647096,0.18021420535286306
0.24103707514868614,0.03762342800450046,0.20341364714418567
0.170346054529858,0.035133401867485765,0.13521265266237223
0.15171184964259227,-0.016736093749758662,0.16844794339235092
0.1858211278286977,-0.15554384354116288,0.34136497136986055
0.1531689905738293,0.06325074293017928,0.08991824764365001
0.21721007207697693,0.04333858473243737,0.17387148734453955
0.20615765048683113,-0.10969497155499101,0.31585262204182213
0.1559898027986349,-0.06398302126262566,0.21997282406126056
0.1810797050946195,-0.004390516024060683,0.18547022111868017
0.1945358826889193,-0.045697167914904635,0.24023305060382394
0.14502434166261902,-0.019423304719034123,0.16444764638165313
0.2858907913394467,-0.027882212792619716,0.31377300413206644
0.15776826140514288,-0.029497407862199763,0.18726566926734264
0.13061907058076055,0.03786412012039617,0.09275495046036439
0.20161097406625952,0.03941888797861146,0.16219208608764807
0.16732247395875116,-0.027292102006436527,0.1946145759651877
0.13246110452888915,-0.07475870386606112,0.20721980839495027
0.19867478831173033,-0.04300637315620714,0.24168116146793747
0.1964930798858946,0.03624883116756316,0.16024424871833143
0.17832648556215244,-0.07942974465950348,0.25775623022165595
0.2247629836869591,-0.06592970498721609,0.2906926886741752
0.18434770083277763,-0.012020909134636857,0.19636860996741448
0.22306965008753082,-0.025422740655342092,0.2484923907428729
0.17957102188438848,0.038391230358457096,0.14117979152593138
0.24803403865015938,-0.11293387423580961,0.36096791288596897
0.14008503780106246,0.012479776590230326,0.12760526121083213
0.19069718281069534,0.011585055617475977,0.17911212719321937
0.21926695259123424,0.01666860850928731,0.20259834408194694
0.21265119020880635,0.0011715815691788313,0.21147960863962753
0.21882414316997473,0.032026924440421704,0.18679721872955302
0.2500029783589853,0.020360859990295004,0.22964211836869028
0.30216166821947543,0.0156582512589807,0.28650341696049475
0.20358234685055196,-0.017476445401797932,0.2210587922523499
0.08820126203781173,-0.040160479363732446,0.12836174140154416
0.24655684373494077,-0.038291881879682126,0.2848487256146229
0.25589621227924775,0.12221835508209909,0.13367785719714864
0.20852424329635347,-0.01906687067934916,0.22759111397570264
0.2331577553334822,-0.0029239261569525914,0.2360816814904348
0.19250274247834087,-0.06584557532865315,0.258348317806994
0.225256534252623,-0.01730548254956378,0.24256201680218675
0.20846987983168164,-0.05261699428282151,0.26108687411450315
0.22775717359920217,0.01880479903069375,0.2089523745685084
0.14305242928845768,-0.030777311420075767,0.17382974070853346
0.16814258625029463,0.018571158313614673,0.14957142793667996
0.17124353351271593,0.015177737369476035,0.1560657961432399
0.17207148833189218,-0.004173882448162088,0.17624537078005426
0.295619389660037,-0.06748709581885672,0.3631064854788937
0.20163236478716784,-0.018779850094128973,0.2204122148812968
0.13789290422330946,-0.077277215628347,0.21517011985165646
0.219351019302075,-0.012520034255789025,0.23187105355786403
0.24657136357703854,0.09499107422641138,0.15158028935062717
0.2334972680881623,-0.031025379725329465,0.2645226478134918
0.17736025294397456,-0.010124904343199724,0.1874851572871743
0.13700143053126035,-0.027141039795547096,0.16414247032680745
0.16438526553377053,0.02702383278313747,0.13736143275063306
0.17352905009877928,-0.008255176387011282,0.18178422648579057
0.21744897900406596,0.005063900688665276,0.21238507831540068
0.22827910454464598,0.003986192878495338,0.22429291166615065
0.1673516819108415,-0.0738369217681974,0.24118860367903888
0.18426504807261487,0.008991258310104888,0.17527378976250998
0.10931194471625966,0.04377291499079871,0.06553902972546094
0.206480931644415,0.008938027159495968,0.19754290448491904
0.13801603233364038,0.007545101290742146,0.13047093104289822
0.19868820312450405,-0.044879535223760425,0.24356773834826448
0.22404820112483917,0.049390347202221366,0.1746578539226178
0.1510716949693878,0.08465890751956538,0.06641278744982242
0.18351299727659895,-0.01741031553105014,0.20092331280764908
0.23525389949558365,0.04595915949052011,0.18929474000506352
0.16282200949474002,0.0357996397102042,0.12702236978453582
0.26496581248839424,-0.0746658934034506,0.3396317058918448
0.2041906278266706,0.025858948415916835,0.17833167941075379
0.1876053941863027,-0.012248690539752787,0.19985408472605548
0.1622231192207357,-0.01894169220310859,0.1811648114238443
0.2096947425536521,-0.030663971882136765,0.24035871443578888
0.2091714296980221,-0.005144815954992963,0.21431624565301508
0.15267294209448712,-0.01485211815915468,0.1675250602536418
0.23161961705266737,0.013875017479070132,0.21774459957359724
0.19576501927018056,-0.015501983746793088,0.21126700301697365
0.29034286878777404,0.016707546732636813,0.27363532205513724
0.19175670229004332,0.06646212199743654,0.1252945802926068
0.18527441639417633,-0.002511143333116734,0.18778555972729305
0.17959751772489582,-0.016410730899558152,0.19600824862445398
0.22744618389926577,-0.039860017102833975,0.26730620100209973
0.18534376289991575,-0.040394085713442024,0.22573784861335777
0.2533561230285099,-0.04034439276248807,0.293700515790998
0.22634486409682422,0.06980021925175993,0.1565446448450643
0.17944244527631384,7.70640700176322e-05,0.17936538120629622
0.2037868691930377,-0.08689435850862376,0.2906812277016615
0.19019938777981313,0.04576266916329756,0.14443671861651558
0.14467343727173226,-0.01180345126788913,0.15647688853962138
0.22461337987539806,-0.03268385997964991,0.257297239855048
