coef_lz_zscore,coef_lz_shuff_zscore,lz_zscore-lz_shuff_zscore
0.058717408748195074,-0.008182668488678792,0.06690007723687387
0.07162138808510847,0.0939856190654869,-0.02236423098037843
0.029399870350213856,0.0006064053716341868,0.02879346497857967
0.13795646403829068,-0.06068149644613318,0.19863796048442386
0.0699954383032093,-0.026609479098436167,0.09660491740164547
0.07287488136067174,-0.014870918974934718,0.08774580033560646
0.04808717435243563,0.08493018991478926,-0.03684301556235363
0.06195411020279404,0.05991274761459663,0.0020413625881974054
0.05738829225451625,0.042413122416910136,0.014975169837606113
0.002292628654804736,-0.04575320686097195,0.04804583551577669
0.0231850026707314,-0.00146001220706465,0.02464501487779605
0.0451509502499713,0.03179242237226584,0.013358527877705466
-0.043587534380325886,0.06062649163587594,-0.10421402601620183
-0.016535625372772162,-0.04950212156808409,0.03296649619531193
-0.009640109068336886,-0.05817211889032833,0.04853200982199144
-0.041562705243963105,0.019677896495048672,-0.061240601739011774
0.056503463269533864,-0.0010339679946150676,0.05753743126414893
0.010426078381549507,-0.0315791747434964,0.042005253125045904
-0.015121121942965342,0.016593172380087468,-0.03171429432305281
0.053314188613642344,-0.043399560816948096,0.09671374943059044
0.11709616803442145,0.011266433613210796,0.10582973442121066
0.028566745882773994,-0.03470682992290715,0.06327357580568115
0.05395069219209599,-0.06490481192123043,0.11885550411332643
0.07570583067575748,-0.012838179907277274,0.08854401058303475
0.06991918922226695,-0.04414147281655241,0.11406066203881936
0.08994189815551816,0.05733278348914856,0.0326091146663696
0.011006290297831636,-0.06013144252212075,0.07113773281995239
0.01002267566586316,-0.016384967235247332,0.026407642901110494
0.03985925642464483,-0.057293524548764234,0.09715278097340907
0.04350294158142817,0.05805072087990098,-0.014547779298472806
-0.03226235261331629,0.023942366855789755,-0.056204719469106046
0.03705957083382156,-0.009659712181431029,0.04671928301525259
0.0332280710410192,-0.02720073200478357,0.06042880304580277
0.08366388344431576,-0.03433346013764366,0.11799734358195942
0.0045268303111264,-0.030312998827274906,0.03483982913840131
0.060465879678154394,0.009657885757787527,0.05080799392036687
-0.029652423526423846,-0.03137323602162065,0.0017208124951968023
0.08972655837239818,-0.004051873270716593,0.09377843164311478
0.028418182811652943,0.004192969589298104,0.02422521322235484
-0.008925444727999445,0.03231561805783166,-0.041241062785831104
0.0012112180741775226,0.030025621394834553,-0.02881440332065703
-0.01689516192572001,-0.01081493588929154,-0.006080226036428471
0.006686807706869824,0.00614030973755419,0.0005464979693156347
0.019461398641100372,-0.016236894417162587,0.035698293058262956
0.13736550067030842,0.044734168569861156,0.09263133210044727
0.08610919316274182,-0.005879783027352909,0.09198897619009473
0.033613919251237113,0.0014526029207172152,0.0321613163305199
0.06175273914162065,-0.08210541799513027,0.14385815713675093
0.005434527609108074,-0.002560992146882559,0.007995519755990632
0.005413690937006363,0.08549629772690612,-0.08008260678989976
0.08790972314428237,0.05342646935949763,0.03448325378478474
0.05261454770322679,-0.048814189838925555,0.10142873754215234
0.07004208669920714,0.07879194622746509,-0.00874985952825795
0.029610388947048236,-0.039164244779207956,0.0687746337262562
0.009087038923030645,0.04199799964819289,-0.032910960725162246
0.03518398992081042,0.04537549466024133,-0.01019150473943091
0.067664457368033,0.0008455332555325144,0.06681892411250048
0.01076057977815019,-0.04393084167471428,0.05469142145286447
0.11330282936766235,-0.03737917290877877,0.15068200227644113
-0.012256604500854938,0.012127245782406667,-0.024383850283261607
0.06433315874781924,-0.027295728299739728,0.09162888704755896
0.11010760309523662,0.001930354515505613,0.108177248579731
0.10377454457122834,-0.05187309758566576,0.15564764215689408
0.06152669529376706,-0.003866657110805471,0.06539335240457253
0.08052243612764308,0.027232103126669665,0.05329033300097341
0.07626449079744958,-0.03085125879266416,0.10711574959011375
0.033653981477942956,0.08728073340089827,-0.05362675192295532
0.09448883488914578,-0.003830340084934076,0.09831917497407985
0.035814385022822366,0.027150050681816983,0.008664334341005383
-0.0100700830917441,0.03956641771123064,-0.04963650080297474
0.12065727402210678,0.07188925448694015,0.04876801953516663
0.01484948795362968,0.010084066790104597,0.004765421163525083
0.09122443970483429,0.016927493329904703,0.07429694637492959
0.07942842696986786,0.053519515798525034,0.02590891117134283
0.010307118319338409,0.0034504468888687085,0.0068566714304697
0.02866904272900351,-0.02838468304401163,0.05705372577301514
0.0849553330964245,-0.028743880340104663,0.11369921343652917
0.05218279012261449,0.016311508141909622,0.03587128198070487
0.07353067444286042,0.043158627459510046,0.030372046983350373
