coef_lz_zscore,coef_lz_shuff_zscore,lz_zscore-lz_shuff_zscore
-0.24837478247877218,0.04267697604632475,-0.2910517585250969
-0.24242301519432624,-0.006276682941735979,-0.23614633225259027
-0.30117289628607025,-0.009866761446299962,-0.2913061348397703
-0.2647019637699206,-0.051893388617988936,-0.2128085751519317
-0.30125980461637925,0.03757309163475785,-0.3388328962511371
-0.2796005631027284,-0.028849833085704622,-0.2507507300170238
-0.2981733305108418,0.02121975904571775,-0.3193930895565596
-0.24682340631971667,0.021853563044143605,-0.26867696936386026
-0.2632216281589857,-0.05213753991993228,-0.21108408823905342
-0.2948199426345505,0.03810093597897817,-0.3329208786135287
-0.22184872850294118,0.002970292263771583,-0.22481902076671276
-0.3058492658624379,0.05771185407010003,-0.3635611199325379
-0.32979353498504643,-0.025822145868984153,-0.30397138911606225
-0.3234913826075867,0.014110094429754506,-0.3376014770373412
-0.308173047638961,0.04374697070911437,-0.35192001834807535
-0.2710705161709152,-0.04345158976902573,-0.22761892640188947
-0.2593161060650974,-0.04605736366481586,-0.21325874240028156
-0.2935122267683043,0.021601022559687075,-0.3151132493279914
-0.2876151194392342,0.051469520892862525,-0.33908464033209673
-0.3346318638080802,0.01046985248107299,-0.3451017162891532
-0.2814589491023522,0.008089418200915244,-0.28954836730326744
-0.2712475084667027,-0.017735529171213238,-0.25351197929548946
-0.226342553185085,0.04403727308939225,-0.27037982627447726
-0.2461635149091812,-0.030087397720273544,-0.21607611718890765
-0.2173844568028741,0.03586629059864193,-0.25325074740151604
-0.267399636379233,-0.023569975524553255,-0.24382966085467972
-0.3460012404188498,0.05449526335422854,-0.4004965037730783
-0.27912276768470196,0.03260667379129863,-0.31172944147600057
-0.2577799054718451,0.01557163235650731,-0.2733515378283524
-0.2471114214678302,-0.03620362488259454,-0.21090779658523565
-0.2820807463660033,0.02351623092384505,-0.3055969772898483
-0.3011006135923069,0.034315005887655896,-0.3354156194799628
-0.3405409650451943,-0.001355665890261433,-0.3391852991549329
-0.25359472140941336,0.03209835910499133,-0.2856930805144047
-0.2714614585101558,-0.008414259368156282,-0.26304719914199953
-0.22861895742180613,0.017369902687424835,-0.24598886010923096
-0.27805304849529466,0.048697696119470626,-0.3267507446147653
-0.30211554323834694,0.046124673989846994,-0.3482402172281939
-0.21489676390434292,0.03800545102092592,-0.2529022149252689
-0.284957362435422,-0.02795325517044099,-0.257004107264981
-0.2582903151586711,0.036960305210523466,-0.2952506203691946
-0.2901816644446159,0.00695736342647068,-0.2971390278710866
-0.2671500957940662,0.03008076575907611,-0.29723086155314227
-0.2540104837810361,0.021727727603127463,-0.27573821138416355
-0.2820069985244973,0.014827590938779354,-0.2968345894632766
-0.21469740805582468,-0.025093527259583335,-0.18960388079624135
-0.2823716054286541,-0.0022333872807714914,-0.2801382181478826
-0.2794160695113513,0.0028981253496108434,-0.28231419486096215
-0.19901469307957415,-0.032277049329490104,-0.16673764375008404
-0.25422179619433455,0.030273472874238275,-0.2844952690685728
-0.2908726108259318,-0.011581533985698302,-0.2792910768402335
-0.20728785405575834,-0.003193427699925055,-0.20409442635583327
-0.2906998794424107,-0.10975771699424144,-0.18094216244816927
-0.2571025761510115,-0.03417175083185806,-0.22293082531915345
-0.3096591677084632,0.014961367946118635,-0.3246205356545818
-0.2626497970840719,-0.055621704871692136,-0.20702809221237975
-0.23873461744061103,0.03501550686506928,-0.2737501243056803
-0.25294351986233593,-0.0006915332806668414,-0.2522519865816691
-0.28331291003004627,0.014213737188545888,-0.2975266472185922
-0.2741892630916888,0.021518944814760507,-0.2957082079064493
-0.292071713475261,0.007288515469486064,-0.29936022894474706
-0.28421726730313385,-0.042884266192420605,-0.24133300111071324
-0.2695307057304805,-0.016903897284735712,-0.25262680844574475
-0.3713551786198705,0.05826865287385391,-0.4296238314937244
-0.30741314091832045,0.007063961892326097,-0.31447710281064656
-0.2969480665673482,-0.028654318588875453,-0.2682937479784727
-0.26446712711546827,0.010385801568998262,-0.27485292868446654
-0.25620616803760743,-0.0030523461713576425,-0.2531538218662498
-0.25053546946619853,0.04136303128664893,-0.29189850075284746
-0.329169554266971,-0.042311439220532786,-0.2868581150464382
-0.3010045732851976,0.01722378038292478,-0.31822835366812235
-0.3008053617313321,-0.015748313223229865,-0.2850570485081022
-0.21031899651097619,-0.005467640527684876,-0.20485135598329132
-0.26885065540917014,0.03127498792628701,-0.30012564333545716
-0.23350028862579592,0.03467961445438802,-0.2681799030801839
-0.31457792664683876,-0.07463665695918033,-0.23994126968765844
-0.23892758288003252,-0.024449014702498016,-0.2144785681775345
-0.27493337547494073,0.09555346087678086,-0.3704868363517216
-0.28954774853555115,-0.05705727648351536,-0.2324904720520358
-0.2639272740819079,-0.0564351364690379,-0.20749213761287
-0.2560882659069696,0.03491327009126402,-0.29100153599823364
-0.23470944020094675,0.018689862793980792,-0.2533993029949275
-0.2031120564233112,0.04655835926906886,-0.24967041569238008
-0.30578299072358933,-0.021854599578782462,-0.2839283911448069
-0.2683603177859798,-0.03269177734380587,-0.23566854044217392
-0.28765052946202563,-0.008841376105485415,-0.2788091533565402
-0.26904651574452376,0.028589549974416737,-0.2976360657189405
-0.30160160872219877,0.07028985570857489,-0.37189146443077364
-0.2914956877324262,0.03660539929526989,-0.3281010870276961
-0.32398433548563554,-0.04562187434634549,-0.2783624611392901
-0.2926257207133321,0.032039379545620715,-0.3246651002589528
-0.32919992147166444,0.03237595199162061,-0.36157587346328507
-0.2926259833778915,-0.013786049648324611,-0.27883993372956684
-0.27636554210641556,-0.015603561105931455,-0.2607619810004841
-0.2885611469993451,0.05948158489847257,-0.34804273189781765
-0.25928135716273065,-0.0057512269006645324,-0.2535301302620661
-0.2482813692229715,-0.006435317340201178,-0.24184605188277034
-0.3002065831065542,0.045518360052375986,-0.34572494315893015
-0.3151217516389165,0.011931216782060113,-0.3270529684209766
-0.22683118931390917,-0.03595944632970967,-0.1908717429841995
-0.2544348545673416,0.009800446682597816,-0.26423530124993944
-0.23181965674916458,-0.040166809868218877,-0.1916528468809457
-0.2790903933676901,-0.0036158221272974255,-0.27547457124039265
-0.26444796545064647,-0.01995047462438136,-0.24449749082626512
-0.2642915495612375,0.003860896164955212,-0.26815244572619273
-0.2715415690219164,0.010400688931688136,-0.28194225795360456
-0.3524495272908468,-0.0295304551720213,-0.3229190721188255
-0.30375845412539637,0.00976877721181463,-0.313527231337211
-0.2697035616439916,0.027623201218628553,-0.29732676286262016
-0.3275782075957773,-0.0009134347917718901,-0.3266647728040054
-0.29018584360608046,0.056463899087183696,-0.34664974269326415
-0.31453167734629034,-0.017983239124227623,-0.2965484382220627
-0.33890676364136657,0.012555899201605544,-0.3514626628429721
-0.26566577885398357,-0.07818502591549507,-0.18748075293848848
-0.2932994285358039,-0.010220923605515532,-0.28307850493028835
-0.24214900558133579,0.0026149325363562016,-0.24476393811769198
-0.2989601080442823,-0.010678341087702664,-0.28828176695657964
-0.2256195445744743,0.041519439042913345,-0.26713898361738764
-0.2594465300430378,-0.028791479330177214,-0.23065505071286058
-0.21671488065054198,0.02611076429074722,-0.2428256449412892
-0.2871262983809197,0.0036374123138310814,-0.29076371069475077
-0.31453329237413546,0.02109476595433725,-0.3356280583284727
-0.2562404949651783,-0.01815653187031074,-0.23808396309486757
-0.36210790005645227,-0.014339544229450196,-0.34776835582700205
-0.2984145441531797,0.007176856385034876,-0.3055914005382146
-0.320558174752438,-0.01903295616878105,-0.30152521858365694
-0.29833669466827256,0.05777505321662315,-0.3561117478848957
-0.27229690798649575,0.03314576187625896,-0.3054426698627547
-0.2923716586187433,-0.05271952657942411,-0.2396521320393192
-0.2822987130880539,-0.023378425919422824,-0.258920287168631
-0.3134665210496387,-0.04257418529232448,-0.2708923357573142
-0.25132264690900047,0.03159926336833712,-0.2829219102773376
-0.22586569942324483,-0.049200051308097986,-0.17666564811514684
-0.27444400102182825,-0.03581296664620392,-0.23863103437562433
-0.24050649959236217,-0.012143246216636322,-0.22836325337572586
-0.27858099621337207,0.05181742448125925,-0.3303984206946313
-0.27113822104965396,0.026727772371281825,-0.2978659934209358
-0.2984189473878933,-0.0843938069885158,-0.21402514039937753
-0.2363309882841376,0.07561324383297877,-0.31194423211711636
-0.2750354202326406,-0.026789408258994306,-0.2482460119736463
-0.27863291323974754,-0.007659205477879929,-0.27097370776186763
-0.2892155322370996,-0.00920835715942547,-0.28000717507767414
-0.279005412411725,0.0395955847512663,-0.3186009971629913
-0.28095001566089167,-0.011628118593107212,-0.2693218970677845
-0.3034623118975138,-0.004761444294749046,-0.29870086760276476
-0.32850292782606644,-0.02838676404842354,-0.3001161637776429
-0.24408073692362153,0.06081645576518736,-0.3048971926888089
-0.3070555868976254,0.058489636593812976,-0.36554522349143836
-0.27390708929705126,0.02159657444866256,-0.2955036637457138
-0.29529527046571236,0.03767759887016185,-0.3329728693358742
-0.22224609148524047,0.01348179376213861,-0.2357278852473791
-0.19398249742253246,-0.05214368057833437,-0.14183881684419808
-0.23793306760208568,-0.05550884927065706,-0.18242421833142863
-0.2587128550294222,0.049995928856592285,-0.30870878388601447
-0.3773166378389936,0.009740757750002127,-0.3870573955889957
-0.25711380787089405,-0.014979331874936884,-0.24213447599595717
-0.25692291718819776,0.0022385477608325216,-0.2591614649490303
-0.2980578613113793,-0.03236236101981938,-0.2656955002915599
-0.23259468457050483,-0.061785596605169274,-0.17080908796533556
-0.24917658060636652,-0.0044076521782076975,-0.2447689284281588
-0.3138933251548544,-0.045638653969664614,-0.2682546711851898
-0.29507078756306354,-0.010063977370038862,-0.28500681019302465
-0.23902502841944007,0.05530670035455405,-0.2943317287739941
-0.2277328014663417,0.013479302817998017,-0.24121210428433973
-0.27147368638695274,-0.04225860485843448,-0.22921508152851827
-0.2516938301602285,0.01336501108954063,-0.26505884124976914
-0.2546609617101514,0.0015509666896236997,-0.2562119283997751
-0.3341027012996251,-0.009885247010856482,-0.32421745428876864
-0.1824262340001298,-0.037624575205876615,-0.1448016587942532
-0.3452897093244571,0.003632186627435307,-0.3489218959518924
-0.3482721778936208,0.012962464823255119,-0.36123464271687594
-0.23872825239091597,-0.04082564610233914,-0.19790260628857684
-0.26068268629362323,-0.04800439749989405,-0.2126782887937292
-0.28146432442206476,-0.04060800994347335,-0.2408563144785914
-0.3274372309429004,-0.04450262782051434,-0.28293460312238605
-0.2561924102368671,-0.008207982101835832,-0.2479844281350313
-0.2745057197030254,-0.027529774275143942,-0.24697594542788145
-0.238744512173423,-0.07858637080311646,-0.16015814137030654
-0.2784962309434628,-0.013831129775242335,-0.2646651011682205
-0.23102021645431278,0.014763847071953478,-0.24578406352626625
-0.2947258583108566,-0.011467843507185568,-0.2832580148036711
-0.33848658402237297,-0.025315816815554698,-0.31317076720681825
-0.21893168107562594,-0.019019846653507238,-0.1999118344221187
-0.3187289387382042,-0.021100806304466778,-0.2976281324337374
-0.32447023833637456,-0.01959036358223514,-0.3048798747541394
-0.2601073284455804,-0.06000996401145404,-0.20009736443412635
-0.28263568365724373,0.05811287992995731,-0.34074856358720107
-0.24726047737820112,0.004975412744551344,-0.25223589012275244
-0.2892259361059436,-0.024258022125407695,-0.26496791398053593
-0.2592518732050317,-0.05636618087726211,-0.20288569232776957
-0.29078320326982837,-0.03523526981031908,-0.25554793345950927
-0.28763208300857396,0.03561060930525898,-0.32324269231383296
-0.2964824633037811,-0.034871449674779446,-0.26161101362900163
-0.3453713364861163,-0.009371411868504135,-0.33599992461761213
-0.2819227576829772,0.049557883399045315,-0.3314806410820225
-0.31997218905258473,0.010210999618106205,-0.33018318867069096
-0.3528357745475402,0.0060772540250734145,-0.35891302857261365
-0.2764952632714542,-0.07602308292680003,-0.20047218034465414
-0.3015902442075333,-0.029956695708487652,-0.27163354849904564
-0.239222409037046,-0.06691162821939134,-0.17231078081765466
-0.2526112791582804,0.01652203066139461,-0.26913330981967504
-0.260189232054838,-0.0025528054526269845,-0.25763642660221103
-0.2866116728194549,0.04530735342389524,-0.3319190262433501
-0.2585775658909013,0.012402369506980003,-0.2709799353978813
-0.29775539409573754,-0.06618242622766171,-0.23157296786807582
-0.304495235226012,-0.040021039620688446,-0.2644741956053236
-0.21604365644165807,0.08614159842508867,-0.30218525486674674
-0.2632732405457968,-0.049267778717663475,-0.21400546182813335
-0.2769645987015307,-0.0020025333990485723,-0.27496206530248213
-0.2602543245636216,0.011679947605082088,-0.27193427216870364
-0.26613199048443903,-0.047454713007313375,-0.21867727747712565
-0.2762929358801062,-0.02992556871327076,-0.24636736716683547
-0.2761825712467363,0.001518519150607324,-0.2777010903973436
-0.24277249008160337,0.004320740550030003,-0.24709323063163338
-0.2907277755781281,-0.03944126246168165,-0.25128651311644645
-0.26349150192995985,-0.020292516747352038,-0.2431989851826078
-0.2602024461223315,0.027703824292046923,-0.28790627041437844
-0.3479729881762945,0.008166752228463931,-0.35613974040475843
-0.26309362085938115,-0.004426265132224665,-0.2586673557271565
-0.24307476667206274,-0.023010321293668697,-0.22006444537839404
-0.28809608734122366,0.01698101797397897,-0.30507710531520266
-0.3146081405920545,-0.0443766618466709,-0.2702314787453836
-0.3703739944200228,-0.047914151060613905,-0.32245984335940886
-0.31128330112155644,-0.03835213376979784,-0.2729311673517586
-0.27175679710662975,0.03139710742938937,-0.30315390453601915
-0.2452824455273661,-0.012043740728889887,-0.23323870479847622
-0.2736313622430635,0.03642163729001319,-0.3100529995330767
-0.21615632250932432,-0.03684073219994971,-0.1793155903093746
-0.24641911172058165,0.043788024330706624,-0.2902071360512883
-0.28485335873618245,0.016458466739704674,-0.30131182547588714
-0.27890408680825973,-0.006365685250017884,-0.2725384015582418
-0.27630953268220637,0.031196996117244094,-0.30750652879945045
-0.2185474612591967,-0.028615353373000644,-0.18993210788619605
-0.23835136450615121,0.013417207687843763,-0.25176857219399496
-0.2820158199410134,-0.016566379426702787,-0.2654494405143106
-0.21510433110375438,0.015123576355264212,-0.23022790745901858
-0.22231452484921596,-0.0022358373773704375,-0.22007868747184553
-0.3076006287119024,0.007315002750100782,-0.3149156314620032
-0.30187869525617633,0.006091069134238019,-0.30796976439041435
-0.2718235080527701,0.01075257778704042,-0.28257608583981053
-0.28905946869484433,0.03510455818466504,-0.3241640268795094
-0.23539770705649266,-0.02013174590685652,-0.21526596114963614
-0.29433492729296395,0.028756198484380893,-0.32309112577734483
-0.28396062154300133,0.03163895452713534,-0.31559957607013667
-0.285331896283841,0.030062568043767612,-0.3153944643276086
-0.23799445199351676,0.03874022138709234,-0.2767346733806091
-0.21399585001790275,-0.01810983703464618,-0.19588601298325659
-0.218606503988163,0.019503050305946235,-0.23810955429410924
-0.26294549918387905,0.034594046990400286,-0.29753954617427936
-0.23728957362576586,0.04149714637006957,-0.27878671999583543
-0.24205846432312933,0.03586005696593346,-0.2779185212890628
-0.27573266693947557,-0.02538396850252491,-0.2503486984369507
-0.3281599393639307,-0.03182679182648601,-0.29633314753744466
-0.28832943118195836,0.01295037837661357,-0.3012798095585719
-0.25721828514382106,0.010421945847985382,-0.26764023099180645
-0.2594130747400294,0.004791738126607425,-0.26420481286663683
-0.26101939074796165,-0.03894385357003481,-0.22207553717792683
-0.24518875289654624,-0.04040956966825895,-0.20477918322828728
-0.31387541715331424,-0.028296703879722194,-0.285578713273592
-0.2959668786578133,-0.03854935668002853,-0.2574175219777848
-0.2486287493678932,0.02635750493033009,-0.27498625429822326
-0.26802280194739714,-0.059157158816161404,-0.20886564313123573
-0.31805208263544094,-0.018037298389792764,-0.30001478424564815
-0.3008003002506707,-0.03532636010055739,-0.26547394015011333
-0.2996566999264477,-0.010143403843872098,-0.28951329608257564
-0.2385121707511558,0.04542074592263568,-0.2839329166737915
-0.3054549728795711,-0.005170361777462372,-0.3002846111021087
-0.25585489840475545,-0.010042213568020396,-0.24581268483673505
-0.27483160933870976,-0.04313888067926495,-0.23169272865944482
-0.31965819546444774,0.026976296726465246,-0.34663449219091297
-0.2810632954800399,-0.0058996277301126485,-0.27516366774992723
-0.28145948563281203,0.013733769859468876,-0.2951932554922809
-0.34971772859264283,-0.024566383626483498,-0.32515134496615933
-0.2568337020025286,-0.04808151612780887,-0.20875218587471972
-0.27584534798684435,0.045505650739981224,-0.3213509987268256
-0.2554574268992602,-0.013501244785877511,-0.2419561821133827
-0.27091817299827886,-0.055625277483977185,-0.21529289551430167
-0.21850879137948193,0.017034707264712835,-0.23554349864419477
-0.3226856850861911,0.0814046266711834,-0.40409031175737453
-0.2843636913466683,-0.00013800516816771819,-0.2842256861785006
-0.2695537458241124,-0.011348988011489666,-0.25820475781262275
-0.3355315420358528,0.006084415494975124,-0.3416159575308279
-0.25882504706952314,0.03128307475293436,-0.2901081218224575
-0.30771810488073675,0.012793817176339711,-0.32051192205707646
-0.292113140173193,0.013047938554865392,-0.3051610787280584
-0.3271270483183758,-0.011242905655419234,-0.31588414266295656
-0.2792633315076081,-0.016405479916086138,-0.262857851591522
-0.2383482948177734,0.08179936760957952,-0.32014766242735293
-0.32887725957094543,-0.05316457830439082,-0.2757126812665546
-0.2920898732656895,0.04127513728821067,-0.3333650105539002
-0.24851709136322062,0.0031676763024200377,-0.25168476766564063
-0.2702158440400433,0.02236111258072293,-0.2925769566207662
-0.27088967654047025,0.026668973719502193,-0.2975586502599724
-0.289570386380623,-0.005419442794987342,-0.28415094358563564
-0.2628034606483725,-0.008583408414282586,-0.25422005223408994
-0.25933921100853763,0.0025305642479607755,-0.2618697752564984
-0.2776587973142534,0.048907344502717144,-0.3265661418169706
-0.2655783509684186,0.029472511675393775,-0.29505086264381236
-0.3175006190795838,-0.017267697551379652,-0.3002329215282042
-0.32463809881230643,-0.04495178300079847,-0.27968631581150794
-0.26821402439554787,7.756117322990621e-05,-0.26829158556877775
-0.27874643504416874,-0.03893224213306744,-0.2398141929111013
-0.24660514697817515,-0.027495737173561796,-0.21910940980461335
-0.2692909273366032,0.03271168250181886,-0.3020026098384221
-0.3103817232496601,-0.011162806150970617,-0.29921891709868953
-0.2935524032558908,0.033766996755024,-0.3273194000109148
-0.3225424159157412,0.007619020568136296,-0.33016143648387747
-0.28883376796175797,0.004457249311326808,-0.29329101727308476
-0.22070521405384716,0.01128512498779357,-0.23199033904164074
-0.255493567352106,-0.014892583427404392,-0.24060098392470158
-0.28808631351360103,0.020290560441295298,-0.3083768739548963
-0.31025710931107686,-0.010299110907989642,-0.29995799840308723
-0.28134792939866277,0.029972627945598414,-0.3113205573442612
-0.264430243835308,-0.09410821141050285,-0.17032203242480515
-0.28264848361333894,0.043482400085239944,-0.3261308836985789
-0.27838256280802137,-0.008812544279312655,-0.2695700185287087
-0.3093343913713778,0.004499164907708762,-0.31383355627908655
-0.22666484012764826,0.01999108009116142,-0.24665592021880967
-0.3018772500068874,0.011807618510749674,-0.3136848685176371
-0.31213538676715585,0.0155576370789608,-0.32769302384611665
-0.3007853002946276,0.010506969266640605,-0.3112922695612682
-0.3218944735406749,0.01642864067410586,-0.3383231142147808
-0.2536191535428032,0.02818149066435285,-0.281800644207156
-0.30857495666019263,0.048034179609105034,-0.3566091362692977
-0.2882420999256591,-0.014194630088414506,-0.2740474698372446
-0.24715735754397658,-0.06780299981844269,-0.17935435772553388
-0.25862368976503636,0.015975234990085203,-0.27459892475512154
-0.26894127739546814,0.013501161995350279,-0.2824424393908184
-0.28469199789431354,-0.03185381193040783,-0.2528381859639057
-0.22894730819307918,-0.024876812270117784,-0.2040704959229614
-0.2903875125541558,-0.022658645688790335,-0.26772886686536546
-0.30945654276202633,-0.007041036171811163,-0.30241550659021516
-0.3200840523870086,-0.018618469626676345,-0.30146558276033225
-0.24026246588587497,0.04645753096955885,-0.2867199968554338
-0.3216906026558249,0.03220447935825084,-0.3538950820140757
-0.2874035081839525,-0.004242363812411806,-0.28316114437154066
-0.2914761617774888,-0.028574319064371818,-0.262901842713117
-0.2719382342327063,-0.005745624906045661,-0.2661926093266606
