coef_ml_zscore,coef_ml_shuff_zscore,ml_zscore-ml_shuff_zscore
-0.26115010756564394,0.014306234576119842,-0.2754563421417638
-0.3693055479882921,0.054534734308211444,-0.42384028229650356
-0.3828010964955891,0.17009671486041147,-0.5528978113560006
-0.449097440218444,0.023340954752954054,-0.47243839497139806
-0.4402000114147919,0.08472718217750277,-0.5249271935922947
-0.4847671127537768,0.09905564439883022,-0.583822757152607
-0.4281737420845773,-0.10047037073656102,-0.3277033713480163
-0.4597240071753903,-0.009976262216303272,-0.44974774495908704
-0.4633102787957744,0.10478444839356973,-0.5680947271893442
-0.4301979405856157,0.029073709374071815,-0.45927164995968756
-0.37608414264469503,-0.14639798737948376,-0.22968615526521127
-0.31804984931798347,-0.03511964768242113,-0.2829302016355623
-0.47647635782357123,0.016739464173719798,-0.493215821997291
-0.39119482319118826,-0.11210102172607565,-0.2790938014651126
-0.3825699281759507,-0.1876128688956785,-0.1949570592802722
-0.4194643136669375,0.08708854118083936,-0.5065528548477769
-0.37870657547894626,-0.15556385432562828,-0.22314272115331799
-0.4475442536648646,-0.084104612923793,-0.3634396407410716
-0.45112960506910765,0.0010339364486263273,-0.45216354151773397
-0.41084094760909035,-0.011156565427877286,-0.39968438218121305
-0.44942959088439494,0.09388884399898816,-0.543318434883383
-0.3855158367045157,-0.10733493784355964,-0.2781808988609561
-0.4283130119753145,-0.022174739898065433,-0.40613827207724906
-0.5104295962875214,0.21739036053634417,-0.7278199568238656
-0.3728282448959878,0.1828280405609347,-0.5556562854569225
-0.3728772946733693,0.1012288321074008,-0.4741061267807701
-0.380271718185561,-0.10743769359041944,-0.27283402459514156
-0.3236094858684299,0.17257520779218416,-0.4961846936606141
-0.376477726192335,-0.044674096724584555,-0.33180362946775044
-0.36082310962224867,-0.10020631523283348,-0.2606167943894152
-0.39761788573406703,-0.034422606655815036,-0.363195279078252
-0.3568813018497388,-0.04184012898255769,-0.31504117286718114
-0.3360402568658233,0.08973111353133434,-0.4257713703971576
-0.3748447699327416,-0.05323314811159406,-0.3216116218211475
-0.43081174899620395,0.22761232862662553,-0.6584240776228295
-0.4075071297506016,0.06819819765596748,-0.47570532740656907
-0.5336879676873221,0.031766948240327206,-0.5654549159276493
-0.4686417447845502,0.028110135628862064,-0.49675188041341223
-0.47396951532576936,0.10944624448110665,-0.583415759806876
-0.5398060807681359,-0.00342553495125511,-0.5363805458168808
-0.4241823441507532,-0.008896575904641258,-0.4152857682461119
-0.38132073987108966,-0.04966455606723085,-0.3316561838038588
-0.30753037271760875,0.16842667118693486,-0.47595704390454363
-0.44451701634598006,-0.1079660079886511,-0.336551008357329
-0.44319233163979993,0.05067446154128915,-0.49386679318108906
-0.43018648334088916,0.009155434655127772,-0.4393419179960169
-0.4079179257960783,0.07951148361164824,-0.4874294094077265
-0.4094630571506404,0.14209808405370822,-0.5515611412043486
-0.4818085103380654,0.12643457329951713,-0.6082430836375825
-0.28335810801391137,-0.08682479492210024,-0.19653331309181113
-0.45052727312711177,-0.025028572128278682,-0.4254987009988331
-0.5279125934265204,-0.06722613128102876,-0.46068646214549164
-0.4543846866059642,0.16446569205775932,-0.6188503786637235
-0.5342583579343942,-0.031630337776424815,-0.5026280201579695
-0.4306295750793188,0.09041518188158759,-0.5210447569609065
-0.4028730573262701,-0.034310957792855125,-0.36856209953341496
-0.3512805060197468,-0.034762051665104064,-0.31651845435464276
-0.3787249969546004,-0.09141718896136103,-0.28730780799323935
-0.4779742420172096,0.10276177378964739,-0.580736015806857
-0.488031539244394,0.08477179321642438,-0.5728033324608184
-0.4800763585494291,-0.06665538754481806,-0.41342097100461106
-0.3709062236740351,-0.09344683371230983,-0.27745938996172526
-0.3657499658718758,-0.14853359796632076,-0.21721636790555504
-0.34219285593135174,0.13937252063195427,-0.481565376563306
-0.5073470692067344,0.3099820554783656,-0.8173291246851
-0.3640700455209333,-0.08066628047237459,-0.2834037650485587
-0.3973787470998337,-0.024390906370251722,-0.37298784072958197
-0.264791460985384,0.029220994894353074,-0.29401245587973707
-0.34698232102761284,0.1019568584377076,-0.44893917946532047
-0.3988163113848576,-0.14482973949470315,-0.2539865718901545
-0.32675740638066314,-0.17743072086616377,-0.14932668551449937
-0.4889618610014409,-0.09810645228400161,-0.3908554087174393
-0.36572196852373645,0.03780247497005903,-0.40352444349379546
-0.4603637879566391,0.01696017391865046,-0.4773239618752896
-0.4132978957701035,-0.0024849260580533756,-0.4108129697120501
-0.44173737413844455,-0.08227950642708316,-0.3594578677113614
-0.3648472352102199,-0.009124422970250772,-0.3557228122399691
-0.36388294728452414,0.11659782807758418,-0.4804807753621083
-0.5468239963770896,0.15144449744730962,-0.6982684938243992
-0.34696450935633916,-0.05094890669944952,-0.29601560265688964
-0.41353707225075853,0.05066255390926641,-0.46419962616002497
-0.4222689405467644,0.03848131809904188,-0.46075025864580627
-0.3713764059073829,0.041369145060703515,-0.4127455509680864
-0.3466862878051888,0.06546815915214514,-0.41215444695733394
-0.3456246875602935,-0.04073111047007026,-0.30489357709022324
-0.44260811189985505,-0.18991635403326537,-0.2526917578665897
-0.3108150943028897,-0.05833840669544857,-0.25247668760744113
-0.3258394656515596,0.0020652177461416006,-0.3279046833977012
-0.4116125628711548,0.3170294454285128,-0.7286420082996676
-0.5249291601442571,-0.19780869996063769,-0.3271204601836194
-0.4509743883393891,-0.12425782689186772,-0.32671656144752137
-0.41350050599520477,0.1293276320640737,-0.5428281380592784
-0.446145266594453,0.001784527043214424,-0.44792979363766744
-0.3313208118272111,-0.11106540950626614,-0.22025540232094498
-0.5173500629857799,-0.036767564366628515,-0.48058249861915137
-0.4382443225904311,-0.03702906236898523,-0.4012152602214459
-0.31757912783295184,-0.16450270717425935,-0.15307642065869248
-0.4616104608137332,0.1940923132077323,-0.6557027740214655
-0.42139710597911134,0.07661253615796132,-0.49800964213707266
-0.37166390441930414,-0.0912381452146404,-0.2804257592046637
-0.4313768967363092,-0.09413648774610077,-0.3372404089902084
-0.38124186665296744,-0.029855839890835005,-0.35138602676213243
-0.3559188149015606,-0.05429227957138061,-0.30162653533017997
-0.4512774240420605,0.11718986133824802,-0.5684672853803086
-0.40516255413796287,-0.04514997093762103,-0.36001258320034185
-0.45411724818425714,-0.039709848690065115,-0.41440739949419203
-0.4555315954644467,-0.11919951369639793,-0.3363320817680488
-0.46383931047356963,0.033785211510581364,-0.49762452198415097
-0.3302042102567547,0.009257535185502843,-0.33946174544225755
-0.42084410652736676,-0.12204808933132452,-0.2987960171960422
-0.4134618962152751,-0.06281131370313603,-0.3506505825121391
-0.5402806202928073,0.23404453835130176,-0.7743251586441091
-0.43839546859780293,0.10102087624212544,-0.5394163448399284
-0.41303203764602214,-0.07985165110104889,-0.3331803865449733
-0.4223998745833875,-0.01837479787805482,-0.4040250767053327
