coef_ml_zscore,coef_ml_shuff_zscore,ml_zscore-ml_shuff_zscore
-0.42065134653112213,0.021405661742214928,-0.44205700827333705
-0.46595923437407527,0.02489056892248775,-0.490849803296563
-0.38276937549969076,-0.004169676955723804,-0.37859969854396697
-0.39216337095034504,-0.022100663457130312,-0.37006270749321474
-0.46317260835111684,0.06118497227077033,-0.5243575806218872
-0.43084622153366514,0.028471986627842682,-0.4593182081615078
-0.41283357488672756,0.0034934231034529435,-0.4163269979901805
-0.371197498025696,-0.03485754406478121,-0.3363399539609148
-0.47377075407164465,0.009445941730203668,-0.48321669580184834
-0.34923609875162265,-0.00786346624605973,-0.34137263250556293
-0.380946816517198,0.04081149056253061,-0.4217583070797286
-0.43609028809295136,0.009440778970030329,-0.4455310670629817
-0.41125094377455423,-0.04725916211580821,-0.363991781658746
-0.404528091479066,-0.030944657237716607,-0.3735834342413494
-0.44685028528383874,-0.03059395252009806,-0.4162563327637407
-0.4239194173547571,-0.045135468002352484,-0.3787839493524046
-0.4631304702757077,0.01649991198844857,-0.4796303822641563
-0.44308804685021724,-0.006298583764610169,-0.43678946308560707
-0.39162459939333466,-0.040259481451170816,-0.35136511794216385
-0.4024532798687192,0.0943442283098592,-0.4967975081785784
-0.4062770443269274,-0.055574859352794354,-0.3507021849741331
-0.4095244482211411,0.06223244961781952,-0.47175689783896063
-0.3867251026829625,0.00763957058833836,-0.39436467327130087
-0.40696509667215824,-0.0066458434783870065,-0.40031925319377126
-0.4330185390721286,0.009607993909226769,-0.4426265329813554
-0.41858003215972517,0.015244660764918849,-0.43382469292464404
-0.3974028638619438,0.003695094786272376,-0.4010979586482162
-0.43220198491572925,0.057857464857886794,-0.49005944977361604
-0.39705374904490554,0.0018498782678934864,-0.39890362731279905
-0.4414050548634714,-0.017564257988553444,-0.423840796874918
-0.4499666845234492,0.011909154330552365,-0.4618758388540015
-0.4468281814780193,0.0071375609322053305,-0.45396574241022464
-0.35146909047373076,0.01187103133778565,-0.3633401218115164
-0.4689078380981004,-0.035187421593643756,-0.43372041650445664
-0.43571261132258976,-0.027164709777222035,-0.40854790154536774
-0.39577978620669396,-0.0006560859155829024,-0.39512370029111105
-0.380595287979619,-0.016691574011058512,-0.36390371396856047
-0.41381191053732047,0.00784484150941438,-0.42165675204673486
-0.3584908818410394,-0.011736851674500405,-0.346754030166539
-0.3564117427208953,0.0719424092107997,-0.428354151931695
-0.43241571926413186,-0.03956841438614547,-0.39284730487798636
-0.4313983274843045,-0.031109234231134285,-0.40028909325317025
-0.38186305223447864,0.04105398731768359,-0.4229170395521622
-0.4103823757716656,0.019516946327795496,-0.4298993220994611
-0.5283541014525213,0.029297485933551422,-0.5576515873860727
-0.42854458203996076,0.061569346592141076,-0.49011392863210185
-0.40560249697842227,0.00033991483695323396,-0.4059424118153755
-0.36818395363676837,0.015374208879310111,-0.3835581625160785
-0.4469414863437637,-0.031962166369582296,-0.41497931997418136
-0.4626281342182968,0.04878077971624376,-0.5114089139345406
-0.40896949719236203,-0.005674837690947296,-0.40329465950141474
-0.4294525904603107,0.0009053817660665729,-0.4303579722263773
-0.39216467290264634,0.03708673585344686,-0.4292514087560932
-0.46088560995297984,-0.01661196693538107,-0.44427364301759875
-0.3852561929358126,0.012491206173437271,-0.3977473991092499
-0.4152000368875531,-0.02017358121467423,-0.39502645567287886
-0.4373336467135376,-0.033616131181664226,-0.40371751553187335
-0.3806204444703385,0.034523701035463025,-0.41514414550580153
-0.41783126742316856,0.03425114825518671,-0.4520824156783553
-0.42511719516317625,-0.03189893810314784,-0.39321825706002844
-0.3931708868986178,-0.003675903610315517,-0.3894949832883023
-0.4071014655567869,-0.028386147921227387,-0.3787153176355595
-0.46125207160065707,0.0033361899463955004,-0.4645882615470526
-0.46901090472254864,0.0025170887940178283,-0.4715279935165665
-0.3669936471344903,-0.03510715858875681,-0.3318864885457335
-0.4061507865163829,0.05392405141419845,-0.46007483793058135
-0.4276136330909972,-0.011800523480886609,-0.4158131096101106
-0.4332035604928616,-0.017446236897594773,-0.4157573235952668
-0.3649954629780351,-0.00576725789483486,-0.35922820508320025
-0.36531027937486826,0.019690498244311815,-0.38500077761918006
-0.4332132468179375,-0.04207219228565677,-0.3911410545322807
-0.44595660729490916,-0.03080454338062326,-0.4151520639142859
-0.35753322685850525,-0.0393087144373827,-0.31822451242112254
-0.40486709454495434,0.02877235813824618,-0.43363945268320053
-0.4461443613477002,0.016725882965063582,-0.4628702443127638
-0.3641172215311122,0.004419209769841004,-0.3685364313009532
-0.4471970713181853,-0.030372745821247497,-0.4168243254969378
-0.39737103682425057,0.01546775609659487,-0.41283879292084547
-0.4111486269750906,0.0022955940805236045,-0.4134442210556142
-0.37589157917593424,-0.003270814418468785,-0.3726207647574655
-0.3994912181758919,-0.001582060868108252,-0.39790915730778365
-0.43241200331792884,-0.018959269023735053,-0.41345273429419377
-0.45465888850374137,0.0255899075218371,-0.48024879602557846
-0.40002519435588296,-0.03830139552617592,-0.36172379882970707
-0.404466997857769,-0.005320120025662125,-0.3991468778321069
-0.426752884286363,-0.016758424487072317,-0.40999445979929067
-0.40858080047138245,0.012621853990510225,-0.4212026544618927
-0.4381039284630162,-0.06725046692092293,-0.3708534615420933
-0.43148374740982826,-0.05290537620153049,-0.37857837120829774
-0.4440993041251199,0.003316065790227443,-0.4474153699153473
-0.4338141538012265,0.025280206462740866,-0.4590943602639674
-0.35897710604154676,-0.05852900956605359,-0.30044809647549314
-0.45214118570111483,-0.020165395993051477,-0.4319757897080634
-0.4018574176106698,-0.06493332367083154,-0.33692409393983824
-0.3981813526628961,-0.046445795006255904,-0.3517355576566402
-0.44049690225613003,0.0054550647580099325,-0.44595196701413997
-0.4543800677673103,0.04329498628661224,-0.49767505405392254
-0.3958197252706624,-0.0018152230839071318,-0.39400450218675526
-0.4560493096144084,0.05923714508536829,-0.5152864546997767
-0.4243672873393369,0.0520372959875577,-0.47640458332689456
-0.40261266588219835,-0.04204580733020027,-0.3605668585519981
-0.3981915501238491,0.0029839774051649733,-0.4011755275290141
-0.39677935970496436,0.09110505350034474,-0.4878844132053091
-0.4139445666880879,0.04781430332247623,-0.4617588700105641
-0.3934775666953773,0.031733209756421694,-0.425210776451799
-0.3552214324354227,0.042261420874306295,-0.397482853309729
-0.4060456476145221,0.011704816162587457,-0.41775046377710956
-0.4128911513307103,-0.010886054986739835,-0.40200509634397047
-0.40610594675722106,0.0017071652691980851,-0.4078131120264191
