coef_ml_zscore,coef_ml_shuff_zscore,ml_zscore-ml_shuff_zscore
-0.29165340460426165,-0.0100895660679151,-0.28156383853634653
-0.2875530137676202,0.01845902258291459,-0.3060120363505348
-0.24536862131044887,0.05623609710198859,-0.30160471841243747
-0.32762292019957406,-0.009287177416428871,-0.3183357427831452
-0.24264329204905283,-0.04240407069429727,-0.20023922135475555
-0.3181701088031738,-0.0100118985283837,-0.3081582102747901
-0.29312168224583046,0.005763939192739704,-0.29888562143857017
-0.2788450519351501,0.007184302774678959,-0.28602935470982904
-0.2919124959476399,0.012255548531389557,-0.30416804447902945
-0.22789752210492598,-0.0272345368465735,-0.20066298525835247
-0.25683820160689047,-0.03405530568781951,-0.22278289591907097
-0.26846290387250293,0.1022965235920316,-0.37075942746453455
-0.24954693175413442,0.02725690815321065,-0.2768038399073451
-0.2484537366553047,-0.025588213819056307,-0.2228655228362484
-0.2339273443898503,-0.02343283220709379,-0.2104945121827565
-0.25345435975148695,0.04104917455344694,-0.29450353430493387
-0.31101585910873264,0.0026450976361921713,-0.31366095674492483
-0.2632969109351315,-0.05154396367118283,-0.2117529472639487
-0.2967025414709145,-0.03827728927118008,-0.25842525219973445
-0.2749235415448168,0.041075918289156015,-0.3159994598339728
-0.2754774178083595,0.04381294090468963,-0.3192903587130491
-0.27709369519804744,0.03989514655817695,-0.3169888417562244
-0.28368394780670636,0.09548771895312187,-0.3791716667598282
-0.3119824438340625,0.07306142347933456,-0.385043867313397
-0.24679893672313225,0.014883219593704153,-0.2616821563168364
-0.20732241426385273,0.07418251432751667,-0.2815049285913694
-0.2835997880398601,0.03482474678541852,-0.3184245348252786
-0.32513838509232273,0.03862600833123522,-0.36376439342355793
-0.28997767360051174,0.020243301477517208,-0.3102209750780289
-0.2455110980066558,0.07986629236245808,-0.3253773903691139
-0.20635374204179366,0.03775285228082475,-0.24410659432261841
-0.3224250725213665,0.014611860968766356,-0.33703693349013286
-0.2526559038029933,0.0729003861479483,-0.3255562899509416
-0.27751236149180786,0.02214052991884106,-0.29965289141064894
-0.2679183500314031,0.06521443340109377,-0.33313278343249686
-0.2696794371884299,-0.01783122997192317,-0.25184820721650675
-0.22491636962691322,-0.055527611428849405,-0.16938875819806382
-0.22924864160757988,0.025127389861457107,-0.254376031469037
-0.26269415236821353,0.07137288536929674,-0.3340670377375103
-0.3192695463732232,0.009214238778153938,-0.3284837851513771
-0.2776362721120161,-0.025603257971841126,-0.252033014140175
-0.2777024729121522,0.027929481367886817,-0.30563195428003903
-0.24220895237649004,-0.006391334749306689,-0.23581761762718334
-0.25100146625406083,0.02141612301527892,-0.27241758926933973
-0.3496533909743914,-0.010500576790450238,-0.33915281418394116
-0.25650690820116373,-0.005779959128704043,-0.2507269490724597
-0.22473727269724697,0.0020182793660266703,-0.22675555206327364
-0.22576184540332345,-0.01790824983863039,-0.20785359556469307
-0.2597491937488376,-0.041854996125485024,-0.21789419762335258
-0.2555493277890182,0.06088891962608453,-0.31643824741510274
-0.2862219318809856,0.046040961977356146,-0.33226289385834173
-0.28737943231795077,-0.02737721157303391,-0.26000222074491686
-0.2542011507394414,0.09056613706366702,-0.3447672878031084
-0.27475678463933834,-0.09943961457918868,-0.17531717006014966
-0.28366924848960257,0.02206028096697315,-0.3057295294565757
-0.30508956427984485,-0.006020682820443608,-0.29906888145940125
-0.27154440109204225,-0.0217603421876282,-0.24978405890441405
-0.2581885813520509,0.043488858907309975,-0.3016774402593609
-0.31504559700216134,0.050235294536679465,-0.3652808915388408
-0.2745850994827187,0.0037444276460070424,-0.2783295271287257
-0.24686060187273273,-0.01564253961385261,-0.2312180622588801
-0.2519005067605006,-0.03230440830006839,-0.21959609846043218
-0.3018039651767224,0.00914777502519593,-0.31095174020191835
-0.27289858911789044,-0.012150110437870959,-0.2607484786800195
-0.25339402117645865,0.03290328488119642,-0.2862973060576551
-0.25447624640314437,0.031141608431930125,-0.2856178548350745
-0.3063027358897941,-0.03926532503067621,-0.2670374108591179
-0.2542124201638298,-0.05233724379134899,-0.20187517637248079
-0.17610623995456726,0.12293910180370443,-0.2990453417582717
-0.3376744504091835,0.011374412266285596,-0.3490488626754691
-0.2951139092467909,0.07524285534667792,-0.3703567645934688
-0.3050404428690955,0.06160417137082358,-0.36664461423991906
-0.25622460568270394,0.04799902027738122,-0.3042236259600852
-0.2635583918114137,-0.03293163786918597,-0.23062675394222776
-0.25280228381689307,-0.038414944419364196,-0.21438733939752888
-0.2695512055883808,0.07309534196616893,-0.3426465475545497
-0.19927753479024374,-0.054914172227763174,-0.14436336256248056
-0.3220949451550672,-0.05487995475404692,-0.26721499040102026
-0.2854283098534275,0.10037095152513527,-0.38579926137856274
-0.23051753037735506,-0.04629864149540186,-0.1842188888819532
-0.26145477668956196,-0.08833381959409452,-0.17312095709546743
-0.2898256659107888,-0.010694693400731245,-0.27913097251005753
-0.23115492603955157,0.030476928668960956,-0.2616318547085125
-0.2619588336193891,0.07633640095842242,-0.3382952345778115
-0.26504066481048705,0.035407371965593744,-0.3004480367760808
-0.31093975300487814,0.01038081817444414,-0.3213205711793223
-0.313036267432142,-0.0848312626341818,-0.22820500479796024
-0.23182559957326138,0.0008582673403987927,-0.23268386691366016
-0.264799764978483,-0.02610418353403118,-0.23869558144445183
-0.24723765873253165,-0.010821678251746519,-0.23641598048078513
-0.26248814238181684,-0.0016818863593406968,-0.26080625602247615
-0.2641162560229245,-0.016532273335117677,-0.24758398268780682
-0.2416504010682433,0.050182843325086914,-0.2918332443933302
-0.28563486409696776,0.03879223177575985,-0.3244270958727276
-0.3149470443742103,-0.0019399510201231485,-0.31300709335408716
-0.26335649999626715,-0.05412504667623323,-0.2092314533200339
-0.26988148191654904,-0.04658945155406224,-0.2232920303624868
