coef_lz_mean_zscore,coef_lz_mean_shuff_zscore,lz_mean_zscore-lz_mean_shuff_zscore
0.23894454082927188,0.05549671606814078,0.1834478247611311
0.08820773840951245,0.023593406806267248,0.0646143316032452
0.0967628353884108,0.009015362609630566,0.08774747277878023
0.030647623671029516,-0.34678775619344754,0.37743537986447706
0.13040063038947156,0.032835615754756485,0.09756501463471506
0.1573667305181619,0.0248460549847587,0.13252067553340321
0.08996206564886587,-0.3118008723841932,0.40176293803305907
0.2794003262330452,-0.11985667499176182,0.39925700122480706
0.13590709306224705,0.005185238367863418,0.13072185469438363
0.13543093345401044,-0.09331355468616166,0.22874448814017212
0.1746537299411594,-0.09437292516159088,0.26902665510275026
0.2655626699781644,-0.10620428027971632,0.37176695025788076
-0.09208172727523209,0.1072707806454418,-0.19935250792067388
0.3688937339281707,0.027398376917821647,0.34149535701034905
0.13689634319206503,-0.015420799109226271,0.15231714230129131
0.21824186890530167,-0.03581212337364157,0.25405399227894326
-0.04246174500484474,0.02645774799130302,-0.06891949299614776
0.15717134320000065,0.02842878154428205,0.1287425616557186
0.2125640709391487,0.12107339983952098,0.09149067109962772
0.15768909275719895,-0.06894778822706718,0.22663688098426613
0.14856307942312408,0.05437072809526336,0.09419235132786072
0.05716029068533867,0.038576246187466634,0.018584044497872036
0.0643016297902847,0.04496817328281234,0.019333456507472355
0.03858623567105117,0.07785762068281842,-0.039271385011767246
0.24985703554138564,-0.0014937165745535232,0.25135075211593916
0.18016255697691544,-0.11129605229701946,0.2914586092739349
0.21659185751170842,0.051129612097865776,0.16546224541384263
0.15525271297691767,0.07726563777083681,0.07798707520608086
0.1539814121346946,0.08597279076645413,0.06800862136824047
0.10132469226677883,-0.06750727879594559,0.1688319710627244
-0.004429791613622509,-0.17275236564754748,0.16832257403392498
0.3591758890800486,-0.013699287358078521,0.3728751764381271
0.1590290278481444,-0.0241514359583794,0.1831804638065238
0.13286165401010303,0.05921669455448905,0.07364495945561397
0.04197378452057071,-0.0844436029489886,0.12641738746955933
0.11433465607244699,0.05630914730985793,0.05802550876258906
0.11350655923931854,0.09226489919708782,0.02124166004223073
0.25054591998874925,-0.21809408328379853,0.4686400032725478
0.1243162813972124,-0.1794150063418395,0.3037312877390519
0.04429096116675063,0.11713957781150597,-0.07284861664475534
0.1089430283861152,0.10597215627682269,0.002970872109292519
0.2847828628457855,0.019963560878218708,0.2648193019675668
-0.048679241332399176,0.04380319479798762,-0.09248243613038679
0.11783454462802642,-0.058949115180955185,0.1767836598089816
0.027850523541182216,-0.07810687633881773,0.10595739987999994
