coef_lz_mean_zscore,coef_lz_mean_shuff_zscore,lz_mean_zscore-lz_mean_shuff_zscore
-0.0719139507557731,-0.021892858029062108,-0.05002109272671099
-0.03654133925826208,0.018797175419535843,-0.05533851467779792
-0.049693846695864664,-0.05734649838880819,0.007652651692943525
0.11989407829502575,-0.033837039735540995,0.15373111803056674
-0.04563009756538243,0.01019257525205201,-0.05582267281743444
-0.011409196747725626,0.00034230561100324257,-0.011751502358728868
-0.011880916577996595,-0.0365633751074604,0.024682458529463804
0.02532223133072051,0.012808615556159511,0.012513615774561
0.013331218433832944,-0.02873829660704004,0.04206951504087299
-0.020264189380035467,-0.04852484234232656,0.028260652962291095
0.007863688648840721,0.035966088565962256,-0.028102399917121535
-0.0038477948924154812,0.041369322069601686,-0.04521711696201717
-0.007821919766962688,-0.00046258150056376735,-0.00735933826639892
0.14942228911116628,0.023888200725229233,0.12553408838593705
0.03770250410450387,0.004275695542906243,0.033426808561597625
-0.033347566631955254,0.046680159857856604,-0.08002772648981185
0.010449884582928398,-0.009737318158920509,0.020187202741848907
-0.03638621351112245,-0.025372892557983567,-0.011013320953138884
0.02883244251965624,-0.0014640828604734401,0.030296525380129682
-0.037679623899680915,0.003020205603094855,-0.04069982950277577
-0.03823784151883617,0.019677291943163533,-0.0579151334619997
0.04370652829823283,0.006737340544106071,0.03696918775412676
0.014224642205033056,0.13285253726250434,-0.11862789505747129
-0.028599173644138665,-0.03966189171765542,0.011062718073516754
0.023916192236305544,-0.015428554613939945,0.039344746850245485
0.010282923120327447,-0.01307957211400492,0.023362495234332366
-0.005708588328681916,-0.014626127263078794,0.008917538934396878
-0.019211251413393908,0.018539334714241594,-0.0377505861276355
-0.05121222336661708,0.030230203529003886,-0.08144242689562096
0.0061260901624271185,-0.004833621211424507,0.010959711373851625
0.03455591045906345,0.005651336097204553,0.028904574361858896
0.05140944386466878,-0.025811174053114862,0.07722061791778365
-0.04369404884473067,-0.03345098620615222,-0.010243062638578444
-0.057815875707475664,0.010804738439227664,-0.06862061414670333
0.028676534759344195,0.017036353096281674,0.011640181663062521
0.038004223765300785,0.0012577381914239943,0.03674648557387679
0.008233649003674895,-0.0031633211946208045,0.011396970198295699
0.016880771190050707,0.004121038685650767,0.012759732504399941
0.06975850167223067,-0.06611418676353793,0.1358726884357686
0.014974105988384936,-0.04350287608982973,0.05847698207821467
0.02828306443730444,0.017277729493351664,0.011005334943952776
0.045853800092519145,0.016190714044552995,0.02966308604796615
-0.0003667396940054263,-0.02658555417871611,0.02621881448471068
0.06048322460524684,-0.005827091360600006,0.06631031596584684
0.04372370513291979,0.05334821453756544,-0.009624509404645654
0.057798887364336624,0.02581755715868256,0.031981330205654065
-0.03245019133252486,0.03190345091633769,-0.06435364224886256
0.08916164596302123,0.021769091307967583,0.06739255465505364
0.026094850203896385,-0.07660404438802851,0.1026988945919249
-0.05453734104021231,0.062338155416724626,-0.11687549645693693
-0.029475483177741225,0.09473827740387704,-0.12421376058161826
0.04722726743085466,0.021807642389706484,0.025419625041148176
-0.010832220451945563,-0.004393552758321533,-0.006438667693624029
0.0761458071113426,0.004130344438978415,0.07201546267236418
-0.03407920103549846,0.025837311996633142,-0.05991651303213161
-0.0014661717652972386,-0.04391369472120659,0.04244752295590935
-0.03661377334486775,0.02040099012544698,-0.05701476347031473
0.009507241893305486,0.041487326461807715,-0.03198008456850223
-0.0535315811484235,-0.010506066933939821,-0.043025514214483675
0.03426881201557764,-0.02072383090431984,0.05499264291989748
-0.00887303130170852,-0.03987492930693532,0.0310018980052268
0.11727673104264971,-0.0659793418766328,0.18325607291928253
0.011080500915255042,-0.1096423250949072,0.12072282601016225
0.004819309271358357,0.07680042898031054,-0.07198111970895218
-0.07739668676252279,-0.05027085038190258,-0.02712583638062021
0.0260996913157406,0.029875507226854205,-0.003775815911113603
0.057934605528817955,-0.02131485616974545,0.07924946169856341
-0.020322363620165658,-0.05176177549783831,0.03143941187767265
0.08910639508135464,0.06373452135152294,0.025371873729831698
0.024463331469811184,-0.0384681425683573,0.06293147403816848
-0.03275304839941787,0.008364182985880804,-0.04111723138529867
0.05613802319800446,0.012179012507721465,0.043959010690283
-0.01309681548016704,-0.02301243855733406,0.009915623077167021
-0.02880933530530264,-0.006091016438227388,-0.022718318867075253
-0.01837567829904913,-0.05779549146694853,0.0394198131678994
0.03333728935999233,-0.07305004373441633,0.10638733309440865
-0.0027017858868404955,-0.0017452988853479123,-0.0009564870014925832
0.046746255122052056,-0.04310459220760636,0.08985084732965842
0.06478330013434444,0.07633200219063788,-0.011548702056293436
-0.005029879517842001,-0.06491490675988351,0.05988502724204151
-0.07633021376099099,-0.06185828787767569,-0.0144719258833153
-0.07548562794600559,-0.021073108390449735,-0.05441251955555586
0.047545077094230226,-0.0022541510904630856,0.04979922818469331
-0.012408198989715558,-0.04621760671123361,0.03380940772151805
0.0842122077751039,-0.04253701184753297,0.12674921962263686
0.07079311727008468,-0.028109695162810835,0.09890281243289552
-0.007971312448702396,-0.007129219501074509,-0.0008420929476278868
0.06415635951766696,-0.06713486584864371,0.13129122536631066
0.056442993643307765,0.05031435821241331,0.006128635430894452
0.02679238017039172,-0.029457002960989003,0.056249383131380726
0.04481658374143577,0.034318998680996055,0.010497585060439713
-0.06418830895846805,0.0045409692738638706,-0.06872927823233192
0.018893299963519065,0.030609904471918026,-0.01171660450839896
-0.011075407031491343,0.027990300644900445,-0.03906570767639179
0.00854587654816905,-0.005736158717840127,0.014282035266009175
0.063154750370795,-0.01033054140576708,0.07348529177656209
0.06769897731964301,0.0161982841348538,0.05150069318478921
-0.02244364205226578,-0.020491018008673062,-0.0019526240435927163
-0.009042780572990045,0.016979301880220496,-0.02602208245321054
0.019526946714578736,0.04827588547782778,-0.028748938763249045
0.03168116387731235,0.026647178377617528,0.005033985499694825
0.0082877884966346,-0.04073717287595685,0.04902496137259145
0.049002429773905745,0.04507891496591491,0.003923514807990837
0.0712344156672132,-0.04729703694076417,0.11853145260797737
-0.016120997870817184,0.02942259714917812,-0.0455435950199953
-0.007573069267231471,0.035613596175193316,-0.04318666544242479
0.04436502773293483,0.01421956408662322,0.030145463646311613
0.026242745513871728,0.006429822347984594,0.019812923165887134
0.03148144663873149,0.05975999760332705,-0.028278550964595563
-0.020433830264202736,-0.056852005624456595,0.03641817536025386
0.0827505314357936,0.027616560264182605,0.05513397117161099
0.06141849501307198,-0.016283737011534207,0.07770223202460619
0.08550724063132793,0.007745978563292217,0.07776126206803571
